153.04,53.68,1
152.71,54.60,1
152.02,55.38,1
151.37,56.20,1
150.71,57.03,1
149.54,57.28,1
148.47,57.49,1
147.36,57.09,1
146.34,56.75,1
145.28,56.55,1
144.39,56.30,1
143.30,56.35,1
142.10,56.56,1
141.00,57.37,1
140.42,58.33,1
139.77,59.37,1
138.95,60.41,1
137.79,61.29,1
136.69,61.93,1
135.49,62.87,1
134.27,63.84,1
133.29,64.84,1
132.04,65.87,1
131.23,66.90,1
130.53,68.03,1
129.72,68.83,1
130.97,67.61,0
131.71,66.91,1
132.82,66.42,1
134.00,65.68,1
135.17,64.97,1
136.31,64.29,1
137.27,63.35,1
138.37,63.04,1
139.19,63.60,1
139.52,64.59,1
139.33,65.55,1
138.83,66.51,1
138.10,67.60,1
136.95,68.67,1
136.24,69.72,1
135.34,70.81,1
134.49,71.83,1
133.27,72.98,1
132.05,74.08,1
130.81,75.01,1
130.69,76.18,1
130.51,77.36,1
129.82,76.93,1
129.33,76.08,0
129.75,74.59,0
129.39,75.77,1
129.00,77.07,1
128.11,78.43,1
128.07,77.79,1
127.95,76.63,1
127.16,76.08,1
125.92,76.53,1
124.74,76.53,1
123.66,76.54,1
122.93,76.01,1
122.49,75.05,1
122.33,74.04,1
121.84,73.12,1
121.89,71.98,1
121.35,71.09,1
122.12,69.65,1
122.72,68.40,1
123.12,67.17,1
123.63,66.05,1
123.68,65.06,1
124.04,63.86,1
124.50,62.80,1
125.13,61.56,1
125.49,60.46,1
125.93,59.36,1
126.13,58.31,1
126.14,57.29,1
126.41,56.23,1
126.45,55.29,1
125.86,54.38,0
126.04,53.03,0
126.20,51.70,0
126.32,50.38,0
126.41,49.06,0
126.47,47.76,0
126.50,46.45,0
126.50,45.16,0
126.47,43.86,0
126.41,42.57,0
126.32,41.29,0
126.21,40.00,0
126.06,38.72,0
125.89,37.44,0
125.68,36.17,0
126.18,35.05,1
126.21,34.04,1
126.11,33.04,1
125.79,31.91,1
125.25,30.77,1
124.49,29.78,1
124.63,28.73,1
125.38,27.82,1
126.08,26.90,1
126.45,25.91,1
126.81,24.80,1
127.15,23.69,1
127.47,22.57,1
127.65,21.50,1
128.79,21.59,1
130.00,21.73,1
130.92,21.34,1
131.60,20.53,1
132.89,21.30,1
134.19,22.27,1
134.07,23.12,1
133.13,23.31,1
132.14,23.61,1
130.98,23.68,1
130.03,24.05,1
129.38,24.81,1
128.80,25.85,1
128.22,26.89,1
127.86,27.89,1
127.49,28.90,1
127.39,29.88,1
127.40,30.89,1
128.13,31.80,1
128.60,32.86,1
129.17,33.74,1
129.66,34.78,0
130.52,35.82,0
131.37,36.87,0
132.20,37.93,0
133.01,39.01,0
133.80,40.09,0
134.57,41.18,0
135.32,42.28,0
136.05,43.39,0
136.76,44.51,0
137.45,45.64,0
138.11,46.77,0
138.75,47.91,0
139.37,49.06,0
140.28,49.44,1
141.25,48.88,1
142.20,48.33,1
143.24,47.74,1
144.20,46.96,1
145.15,46.21,1
145.83,45.41,1
146.77,44.68,1
147.70,43.96,1
148.14,43.14,1
148.80,42.30,1
149.44,41.54,1
150.37,41.38,1
151.30,40.98,1
152.35,41.11,1
153.43,41.71,1
154.68,42.43,1
155.23,43.61,1
155.18,44.48,1
153.85,44.14,1
152.61,44.04,1
151.52,44.09,1
150.47,44.47,1
149.47,45.01,1
148.71,45.81,1
147.93,46.63,1
147.15,47.46,1
146.44,48.34,1
145.74,49.24,1
145.01,50.03,1
144.50,50.87,1
143.51,51.63,1
143.00,52.48,1
