141.62,45.55,1
141.15,45.47,1
140.68,45.48,1
140.30,45.42,0
139.92,45.50,1
139.45,45.67,1
138.91,45.91,1
138.66,45.88,0
138.68,45.67,1
138.21,46.04,1
137.66,46.30,1
137.18,46.75,1
136.69,47.20,1
136.21,47.65,1
135.90,48.19,1
135.66,48.65,1
135.24,49.15,1
135.04,49.66,1
134.77,50.21,1
134.66,50.68,1
134.62,51.23,1
134.51,51.70,1
134.44,52.17,1
134.91,51.71,0
135.41,51.23,0
135.91,50.74,0
136.40,50.27,0
136.89,49.79,0
137.38,49.32,0
137.86,48.86,0
138.35,48.42,1
138.83,48.27,1
139.37,48.56,1
139.90,48.66,1
140.35,48.90,1
140.93,49.19,0
141.56,49.40,0
142.20,49.62,0
142.83,49.84,0
143.45,50.02,1
143.93,49.88,1
144.42,50.08,1
144.92,50.25,1
145.37,50.54,1
145.53,51.03,1
145.94,51.58,1
146.35,52.13,1
